"File Path: F:\Fall2021Group3_GroupProject\Test Run 287 11-23-21 18 12 32 PM\DAQ- Crosshead, … - (Timed).csv   "
"Test: geotextile fabric extension test July 2019 Wilson"
"Test Run: Test Run 287"
"Date: 11/23/2021 5:28:38 PM"
""
""
"Crosshead ","Load ","Time "
"mm","N","sec"
"0.171707448316738","0.437629878520966","0.0799999982118607"
"0.341092119924724","0.461205899715424","0.146999999880791"
"0.506426789797843","0.479344010353088","0.212999999523163"
"0.674084236379713","0.572932362556458","0.280000001192093"
"0.841860834043473","0.640367567539215","0.347000002861023"
"1.0070763528347","0.705702006816864","0.412999987602234"
"1.17455516010523","0.779781997203827","0.479999989271164"
"1.34203396737576","0.870296239852905","0.546999990940094"
"1.50713045150042","0.948310852050781","0.612999975681305"
"1.67478783987463","1.04522264003754","0.680000007152557"
"1.84232625178993","1.15125346183777","0.746999979019165"
"2.00736313126981","1.28256726264954","0.813000023365021"
"2.17502051964402","1.41346800327301","0.879999995231628"
"2.34255893155932","1.56833040714264","0.947000026702881"
"2.50753620639443","1.74143946170807","1.01300001144409"
"2.67507461830974","1.94102442264557","1.08000004291534"
"2.84267240203917","2.16904520988464","1.14699995517731"
"3.00770928151906","2.43928599357605","1.21300005912781"
"3.17518808878958","2.74936032295227","1.27999997138977"
"3.34290508180857","3.13063049316406","1.34700000286102"
"3.50788258947432","3.53256464004517","1.41299998760223"
"3.6752421874553","4.01399612426758","1.48000001907349"
"3.84283997118473","4.55374240875244","1.54700005054474"
"4.00787685066462","5.13274621963501","1.61300003528595"
"4.17523644864559","5.77901983261108","1.67999994754791"
"4.34283446520567","6.48606061935425","1.74699997901917"
"4.50793094933033","7.23091745376587","1.81299996376038"
"4.67535015195608","8.02611446380615","1.87999999523163"
"4.84276935458183","8.84086227416992","1.94700002670288"
"5.00774662941694","9.68569850921631","2.01300001144409"
"5.17534464597702","10.591344833374","2.07999992370605"
"5.34288305789232","11.4788503646851","2.1470000743866"
"5.50768151879311","12.3760900497437","2.21300005912781"
"5.67539874464273","13.2991628646851","2.27999997138977"
"5.84281794726849","14.2516613006592","2.34699988365173"
"6.00791443139315","15.2228841781616","2.41300010681152"
"6.17545284330845","16.1960029602051","2.48000001907349"
"6.3428720459342","16.2205028533936","2.54699993133545"
"6.50778971612453","16.8478317260742","2.61299991607666"
"6.67538773268461","17.0485458374023","2.6800000667572"
"6.84292567893863","17.9486122131348","2.74699997901917"
"7.00784381479025","19.0257320404053","2.81299996376038"
"7.17532262206078","20.0450801849365","2.88000011444092"
"7.34297977760434","20.9994411468506","2.94700002670288"
"7.50795705243945","21.9289093017578","3.01300001144409"
"7.67543585970998","22.8306713104248","3.07999992370605"
"7.84291513264179","23.7095317840576","3.1470000743866"
"8.00795201212168","24.545841217041","3.21300005912781"
"8.17549042403698","25.3762817382813","3.27999997138977"
"8.34290962666273","26.1656379699707","3.34699988365173"
"8.50782729685307","26.9220161437988","3.41300010681152"
"8.67536570876837","27.6159172058105","3.48000001907349"
"8.84284451603889","28.2907772064209","3.54699993133545"
"9.00794100016356","28.9431095123291","3.61299991607666"
"9.17541980743408","29.5654582977295","3.6800000667572"
"9.34289861470461","30.1496295928955","3.74699997901917"
"9.50793549418449","30.7036285400391","3.81299996376038"
"9.67547297477722","31.2337551116943","3.88000011444092"
"9.84295178204775","31.761848449707","3.94700002670288"
"10.0078107789159","32.266658782959","4.01300001144409"
"10.1754674687982","32.7392845153809","4.07999992370605"
"10.3430058807135","33.2243309020996","4.14699983596802"
"10.507863946259","33.617244720459","4.21299982070923"
"10.6753427535295","34.0683097839355","4.28000020980835"
"10.8427628874779","34.4941787719727","4.34700012207031"
"11.0077997669578","34.9922103881836","4.41300010681152"
"11.1753968521953","35.5224533081055","4.48000001907349"
"11.3429948687553","36.0086708068848","4.54699993133545"
"11.5079125389457","36.4802703857422","4.61299991607666"
"11.6753913462162","36.9537315368652","4.67999982833862"
"11.8428701534867","37.4129791259766","4.74700021743774"
"12.0078474283218","37.8622512817383","4.81300020217896"
"12.1753262355924","38.3334274291992","4.88000011444092"
"12.3428050428629","38.8119926452637","4.94700002670288"
"12.5078419223428","39.2407417297363","5.01300001144409"
"12.6754399389029","39.6870193481445","5.07999992370605"
"12.8429187461734","40.0942344665527","5.14699983596802"
"13.0079556256533","40.5023193359375","5.21299982070923"
"13.175374828279","40.9153175354004","5.28000020980835"
"13.3429132401943","41.2973670959473","5.34700012207031"
"13.5079501196742","41.6793937683105","5.41300010681152"
"13.6754885315895","42.0590324401855","5.48000001907349"
"13.8429077342153","42.4419708251953","5.54699993133545"
"14.0078850090504","42.7854461669922","5.61299991607666"
"14.1754830256104","43.1622123718262","5.67999982833862"
"14.3430214375257","43.5177612304688","5.74700021743774"
"14.5078795030713","43.8519439697266","5.81300020217896"
"14.6754179149866","44.2090377807617","5.88000011444092"
"14.8430159315467","44.5555267333984","5.94700002670288"
"15.007933601737","44.8817825317383","6.01300001144409"
"15.1753528043628","45.211051940918","6.07999992370605"
"15.3428316116333","45.5423126220703","6.14699983596802"
"15.5078684911132","45.849723815918","6.21299982070923"
"15.6753472983837","46.1662826538086","6.28000020980835"
"15.8429443836212","46.4759826660156","6.34700012207031"
"16.0079225897789","46.7964057922363","6.41300010681152"
"16.1753408610821","47.0842895507813","6.48000001907349"
"16.34288020432","47.3925857543945","6.54699993133545"
"16.507975757122","47.7034454345703","6.61299991607666"
"16.6753958910704","47.9905776977539","6.67999982833862"
"16.8427545577288","48.2799873352051","6.74700021743774"
"17.0079115778208","48.5667343139648","6.81300020217896"
"17.1754490584135","48.8775444030762","6.88000011444092"
"17.3428691923618","49.1464080810547","6.94700002670288"
"17.5078455358744","49.430248260498","7.01300001144409"
"17.675444483757","49.7090682983398","7.07999992370605"
"17.842922359705","49.9832496643066","7.14699983596802"
"18.0079005658627","50.2370796203613","7.21299982070923"
"18.1754380464554","50.5224075317383","7.28000020980835"
"18.3428581804037","50.790096282959","7.34700012207031"
"18.5079537332058","51.046459197998","7.41300010681152"
"18.6754930764437","51.2944869995117","7.48000001907349"
"18.8429709523916","51.5647010803223","7.54699993133545"
"19.0078895539045","51.8214378356934","7.61299991607666"
"19.1753078252077","52.0834197998047","7.67999982833862"
"19.3428471684456","52.3340606689453","7.74700021743774"
"19.5079427212477","52.5879898071289","7.81300020217896"
"19.675362855196","52.8343086242676","7.88000011444092"
"19.8429599404335","53.0868263244629","7.94700002670288"
"20.007997751236","53.3270950317383","8.01299953460693"
"20.1754756271839","53.5577774047852","8.07999992370605"
"20.3428361564875","53.8000755310059","8.14700031280518"
"20.5078125","54.0202560424805","8.21300029754639"
"20.6753518432379","54.2682456970215","8.27999973297119"
"20.8428297191858","54.4850692749023","8.34700012207031"
"21.0078675299883","54.7334938049316","8.41300010681152"
"21.1755242198706","54.9585647583008","8.47999954223633"
"21.3430039584637","55.1906089782715","8.54699993133545"
"21.5078014880419","55.3904609680176","8.61299991607666"
"21.6754004359245","55.6029930114746","8.68000030517578"
"21.8429379165173","55.8141555786133","8.74699974060059"
"22.0079161226749","56.0315361022949","8.8129997253418"
"22.1753939986229","56.2304763793945","8.88000011444092"
"22.3429333418608","56.4357376098633","8.94699954986572"
"22.5078500807285","56.6423416137695","9.01299953460693"
"22.6753298193216","56.857479095459","9.07999992370605"
"22.8428076952696","57.0808601379395","9.14700031280518"
"23.007845506072","57.2773284912109","9.21300029754639"
"23.1753829866648","57.4962615966797","9.27999973297119"
"23.3428627252579","57.6964378356934","9.34700012207031"
"23.5078390687704","57.9320220947266","9.41300010681152"
"23.6753784120083","58.110466003418","9.47999954223633"
"23.8429754972458","58.330322265625","9.54699993133545"
"24.0079537034035","58.5246620178223","9.61299991607666"
"24.1754315793514","58.7263298034668","9.68000030517578"
"24.342792108655","58.9203948974609","9.74699974060059"
"24.5078876614571","59.0951232910156","9.8129997253418"
"24.6754270046949","59.3136749267578","9.88000011444092"
"24.8429644852877","59.4991073608398","9.94699954986572"
"25.0078830868006","59.6814079284668","10.0129995346069"
"25.1753609627485","59.8644676208496","10.0799999237061"
"25.3429003059864","60.0585517883301","10.1470003128052"
"25.5079362541437","60.2443771362305","10.2130002975464"
"25.675356388092","60.449779510498","10.2799997329712"
"25.8428938686848","60.6467208862305","10.3470001220703"
"26.0078720748425","60.8182601928711","10.4130001068115"
"26.17546916008","61.0108032226563","10.4799995422363"
"26.3430066406727","61.216495513916","10.5469999313354"
"26.5078656375408","61.3872375488281","10.6129999160767"
"26.6753435134888","61.5571670532227","10.6800003051758"
"26.8428828567266","61.7513694763184","10.7469997406006"
"27.0078592002392","61.9377059936523","10.8129997253418"
"27.1754581481218","62.1215553283691","10.8800001144409"
"27.342876419425","62.3116760253906","10.9469995498657"
"27.5078546255827","62.4845199584961","11.0129995346069"
"27.6754517108202","62.6572341918945","11.0799999237061"
"27.8429910540581","62.8255157470703","11.1470003128052"
"28.0079077929258","63.0145683288574","11.2130002975464"
"28.1754471361637","63.1805763244629","11.2799997329712"
"28.3429846167564","63.3384056091309","11.3470001220703"
"28.5080224275589","63.5281066894531","11.4130001068115"
"28.6753810942173","63.6859321594238","11.4799995422363"
"28.8428012281656","63.8527526855469","11.5469999313354"
"29.0078371763229","64.0156173706055","11.6129999160767"
"29.175316914916","64.1970367431641","11.6800003051758"
"29.3428543955088","64.3612670898438","11.7469997406006"
"29.5078922063112","64.521125793457","11.8129997253418"
"29.6753104776144","64.690559387207","11.8800001144409"
"29.8428498208523","64.8495407104492","11.9469995498657"
"30.0078261643648","64.9922332763672","12.0129995346069"
"30.1754847168922","65.1484375","12.0799999237061"
"30.3429029881954","65.309211730957","12.1470003128052"
"30.5078215897083","65.4540405273438","12.2130002975464"
"30.6754782795906","65.6040344238281","12.2799997329712"
"30.8429580181837","65.7558288574219","12.3470001220703"
"31.0077555477619","65.9319381713867","12.4130001068115"
"31.1753544956446","66.0844116210938","12.4799995422363"
"31.3428342342377","66.2446746826172","12.5469999313354"
"31.5079279243946","66.4087295532227","12.6129999160767"
"31.6754095256329","66.5564193725586","12.6800003051758"
"31.8429470062256","66.6959533691406","12.7469997406006"
"32.0079252123833","66.8566818237305","12.8129997253418"
"32.175462692976","67.0004653930664","12.8800001144409"
"32.342940568924","67.1483306884766","12.9469995498657"
"32.5079783797264","67.3040390014648","13.0129995346069"
"32.6753370463848","67.4457321166992","13.0799999237061"
"32.8428745269775","67.5976333618164","13.1470003128052"
"33.0079719424248","67.7496032714844","13.2130002975464"
"33.175390213728","67.9058532714844","13.2799997329712"
"33.3428122103214","68.0610122680664","13.3470001220703"
"33.5078462958336","68.1822509765625","13.4130001068115"
"33.6754471063614","68.3405380249023","13.4799995422363"
"33.8429845869541","68.4939117431641","13.5469999313354"
"34.0078435838223","68.6170120239258","13.6129999160767"
"34.1754406690598","68.7435607910156","13.6800003051758"
"34.3429185450077","68.9055862426758","13.7469997406006"
"34.5079563558102","69.0341415405273","13.8129997253418"
"34.6754342317581","69.1716613769531","13.8800001144409"
"34.8428525030613","69.3247985839844","13.9469995498657"
"35.0078903138638","69.4687271118164","14.0129995346069"
"35.1754277944565","69.6041870117188","14.0799999237061"
"35.3429093956947","69.7322387695313","14.1470003128052"
"35.5078838765621","69.8664627075195","14.2130002975464"
"35.6753654778004","69.9977569580078","14.2799997329712"
"35.8429029583931","70.139030456543","14.3470001220703"
"36.0079407691956","70.2747802734375","14.4130001068115"
"36.1753590404987","70.4071655273438","14.4799995422363"
"36.3428369164467","70.53369140625","14.5469999313354"
"36.5078151226044","70.6707305908203","14.6129999160767"
"36.6753526031971","70.8073959350586","14.6800003051758"
"36.8428900837898","70.9428100585938","14.7469997406006"
"37.0078682899475","71.0836944580078","14.8129997253418"
"37.1753461658955","71.2246322631836","14.8800001144409"
"37.3428240418434","71.3635482788086","14.9469995498657"
"37.5079214572906","71.4864044189453","15.0129995346069"
"37.6753397285938","71.6418991088867","15.0799999237061"
"37.8428809344769","71.7606658935547","15.1470003128052"
"38.007915019989","71.8936080932617","15.2130002975464"
"38.1753966212273","72.0222625732422","15.2799997329712"
"38.3428744971752","72.1531448364258","15.3470001220703"
"38.5079123079777","72.2768936157227","15.4130001068115"
"38.6754497885704","72.3952331542969","15.4799995422363"
"38.8429872691631","72.5142211914063","15.5469999313354"
"39.0080250799656","72.6432800292969","15.6129999160767"
"39.1754433512688","72.7690582275391","15.6800003051758"
"39.3429212272167","72.898307800293","15.7469997406006"
"39.5078398287296","73.0125503540039","15.8129997253418"
"39.6753773093224","73.1551666259766","15.8800001144409"
"39.8430377244949","73.2794036865234","15.9469995498657"
"40.0079526007175","73.4091339111328","16.0130004882813"
"40.175374597311","73.5152587890625","16.0799999237061"
"40.3429716825485","73.6396789550781","16.1469993591309"
"40.508009493351","73.7561798095703","16.2129993438721"
"40.6753681600094","73.8851318359375","16.2800006866455"
"40.8427864313126","74.021354675293","16.3470001220703"
"41.007824242115","74.1243438720703","16.4130001068115"
"41.1753617227077","74.2533493041992","16.4799995422363"
"41.3429588079453","74.3707504272461","16.5470008850098"
"41.5079966187477","74.486198425293","16.613000869751"
"41.6752956807613","74.6070327758789","16.6800003051758"
"41.8427772819996","74.715202331543","16.7469997406006"
"42.0078709721565","74.8298950195313","16.8129997253418"
"42.1753525733948","74.9372100830078","16.8799991607666"
"42.3428304493427","75.0576019287109","16.94700050354"
"42.50792786479","75.1818313598633","17.0130004882813"
"42.6754653453827","75.2896957397461","17.0799999237061"
"42.8430028259754","75.4046478271484","17.1469993591309"
"43.0078022181988","75.5226821899414","17.2129993438721"
"43.1753396987915","75.62451171875","17.2800006866455"
"43.342936784029","75.7277679443359","17.3470001220703"
"43.5078553855419","75.8348083496094","17.4130001068115"
"43.6753928661346","75.9592666625977","17.4799995422363"
"43.8428744673729","76.0685424804688","17.5470008850098"
"44.0079681575298","76.1707382202148","17.613000869751"
"44.1754497587681","76.2753677368164","17.6800003051758"
"44.342927634716","76.3850402832031","17.7469997406006"
"44.5079654455185","76.4894561767578","17.8129997253418"
"44.6753837168217","76.583122253418","17.8799991607666"
"44.8428615927696","76.6971435546875","17.94700050354"
"45.0080186128616","76.7908554077148","18.0130004882813"
"45.17537727952","76.8993911743164","18.0799999237061"
"45.342855155468","76.9958877563477","18.1469993591309"
"45.5078929662704","77.0962600708008","18.2129993438721"
"45.6754900515079","77.1983947753906","18.2800006866455"
"45.8429716527462","77.3008499145508","18.3470001220703"
"46.0078865289688","77.4193420410156","18.4130001068115"
"46.1754873394966","77.5259780883789","18.4799995422363"
"46.3429056107998","77.6221313476563","18.5470008850098"
"46.5078838169575","77.7157287597656","18.613000869751"
"46.6754212975502","77.8180236816406","18.6800003051758"
"46.8428991734982","77.9373321533203","18.7469997406006"
"47.0077581703663","78.0280075073242","18.8129997253418"
"47.1753552556038","78.1373825073242","18.8799991607666"
"47.3428927361965","78.2359390258789","18.94700050354"
"47.5078709423542","78.3444442749023","19.0130004882813"
"47.6752892136574","78.4358062744141","19.0799999237061"
"47.8428304195404","78.5353469848633","19.1469993591309"
"48.0078645050526","78.637580871582","19.2129993438721"
"48.1754019856453","78.7346343994141","19.2800006866455"
"48.3428239822388","78.8400726318359","19.3470001220703"
"48.5078580677509","78.9496383666992","19.4130001068115"
"48.675399273634","79.0344619750977","19.4799995422363"
"48.8429367542267","79.1416625976563","19.5470008850098"
"49.0079149603844","79.24658203125","19.613000869751"
"49.1753928363323","79.3577270507813","19.6800003051758"
"49.342930316925","79.4470596313477","19.7469997406006"
"49.5079085230827","79.5471420288086","19.8129997253418"
"49.6754460036755","79.6590042114258","19.8799991607666"
"49.8428642749786","79.7741470336914","19.94700050354"
"50.0078424811363","79.8830261230469","20.0130004882813"
"50.1754395663738","79.9918746948242","20.0799999237061"
"50.3429211676121","80.1007919311523","20.1469993591309"
"50.5078360438347","80.1997299194336","20.2129993438721"
"50.6754368543625","80.3038101196289","20.2800006866455"
"50.8429743349552","80.405647277832","20.3470001220703"
"51.0080121457577","80.5056686401367","20.4130001068115"
"51.1753708124161","80.6017227172852","20.4799995422363"
"51.3427890837193","80.7112884521484","20.5470008850098"
"51.5078268945217","80.7954177856445","20.613000869751"
"51.6753643751144","80.900993347168","20.6800003051758"
"51.8429614603519","81.0017242431641","20.7469997406006"
"52.0078204572201","81.0878601074219","20.8129997253418"
"52.1753579378128","81.1755752563477","20.8799991607666"
"52.3429587483406","81.2844543457031","20.94700050354"
"52.507933229208","81.3696441650391","21.0130004882813"
"52.6753552258015","81.4577560424805","21.0799999237061"
"52.8428927063942","81.5544128417969","21.1469993591309"
"53.0078709125519","81.6404647827148","21.2129993438721"
"53.1754679977894","81.7142105102539","21.2800006866455"
"53.3429458737373","81.7860946655273","21.3470001220703"
"53.5078644752502","81.8757400512695","21.4130001068115"
"53.6753423511982","81.9633178710938","21.4799995422363"
"53.8428202271461","82.0428619384766","21.5470008850098"
